customer_id,segment,plan,recency,frequency,monetary,r_score,f_score,m_score,customer_segment
CUST_002798,Small Business,Enterprise,4,45,45102.090000000004,5,4,5,Champions
CUST_002799,Small Business,Business,26,23,9323.210000000001,1,3,4,At Risk
CUST_002800,Small Business,Enterprise,28,19,19583.93,1,2,5,Hibernating High Value
CUST_002801,Mid-Market,Basic,28,38,1906.82,1,4,2,Need Attention
CUST_002803,Small Business,Basic,9,39,1937.06,4,4,2,Promising
CUST_002804,Small Business,Basic,8,39,1914.42,4,4,2,Promising
CUST_002805,Small Business,Professional,5,13,1997.3,5,2,2,New Customers
CUST_002806,Mid-Market,Business,16,34,13964.7,3,3,5,Loyal Customers
CUST_002807,Mid-Market,Basic,26,5,250.18,1,1,1,Lost
CUST_002808,Small Business,Basic,9,47,2374.7400000000002,4,4,2,Promising
CUST_002809,Enterprise,Basic,17,28,1398.96,3,3,2,Promising
CUST_002810,Small Business,Business,13,12,4739.67,3,2,3,Need Attention
CUST_002812,Small Business,Basic,5,10,508.24,5,1,1,New Customers
CUST_002813,Small Business,Professional,20,39,5898.15,2,4,4,At Risk
CUST_002814,Small Business,Enterprise,5,29,29916.75,5,3,5,Loyal Customers
CUST_002815,Small Business,Basic,19,41,2062.37,3,4,2,Promising
CUST_002818,Small Business,Professional,15,46,6925.79,3,4,4,Loyal Customers
CUST_002819,Startup,Professional,30,18,2771.11,1,2,3,Hibernating High Value
CUST_002820,Mid-Market,Business,22,30,12043.9,2,3,4,At Risk
CUST_002821,Small Business,Basic,23,35,1719.56,2,4,2,Need Attention
CUST_002822,Startup,Basic,26,16,816.01,1,2,1,Lost
CUST_002823,Small Business,Basic,12,52,2546.78,4,5,3,Loyal Customers
CUST_002824,Mid-Market,Professional,23,7,1060.53,2,1,1,Lost
CUST_002825,Small Business,Business,23,5,2076.38,2,1,2,Lost
CUST_002826,Mid-Market,Business,5,9,3639.94,5,1,3,New Customers
CUST_002827,Mid-Market,Basic,2,15,734.73,5,2,1,New Customers
CUST_002828,Startup,Business,3,40,15879.58,5,4,5,Champions
CUST_002829,Small Business,Basic,26,21,1074.83,1,2,1,Lost
CUST_002830,Mid-Market,Professional,20,2,312.15999999999997,2,1,1,Lost
CUST_002832,Startup,Basic,6,28,1403.33,5,3,2,Promising
CUST_002833,Small Business,Basic,4,18,913.6899999999999,5,2,1,New Customers
CUST_002835,Startup,Business,3,51,21315.85,5,5,5,Champions
CUST_002836,Small Business,Professional,28,9,1334.04,1,1,2,Lost
CUST_002837,Small Business,Professional,9,8,1200.71,4,1,2,New Customers
CUST_002838,Startup,Business,5,20,8078.110000000001,5,2,4,New Customers
CUST_002839,Small Business,Business,3,24,9821.83,5,3,4,Loyal Customers
CUST_002841,Small Business,Professional,17,51,7936.37,3,5,4,Loyal Customers
CUST_002842,Mid-Market,Basic,26,21,1051.36,1,2,1,Lost
CUST_002844,Small Business,Business,29,27,10966.17,1,3,4,At Risk
CUST_002845,Enterprise,Business,26,59,23642.69,1,5,5,At Risk
CUST_002846,Small Business,Enterprise,18,36,35322.02,3,4,5,Loyal Customers
CUST_002847,Mid-Market,Basic,1,3,143.89,5,1,1,New Customers
CUST_002848,Mid-Market,Basic,13,49,2402.12,3,5,2,Promising
CUST_002849,Small Business,Basic,5,5,251.0,5,1,1,New Customers
CUST_002850,Mid-Market,Basic,18,58,2853.54,3,5,3,Loyal Customers
CUST_002851,Startup,Professional,22,39,6036.43,2,4,4,At Risk
CUST_002852,Enterprise,Enterprise,23,15,15161.31,2,2,5,Hibernating High Value
CUST_002853,Small Business,Professional,3,25,3756.93,5,3,3,Loyal Customers
CUST_002854,Startup,Professional,3,47,7163.43,5,4,4,Champions
CUST_002856,Small Business,Basic,23,37,1810.87,2,4,2,Need Attention
CUST_002857,Startup,Business,22,1,592.55,2,1,1,Lost
CUST_002858,Mid-Market,Professional,17,42,6480.85,3,4,4,Loyal Customers
CUST_002859,Enterprise,Basic,24,33,1649.04,2,3,2,Need Attention
CUST_002860,Small Business,Professional,8,6,908.1,4,1,1,New Customers
CUST_002861,Enterprise,Professional,18,29,4435.49,3,3,3,Loyal Customers
CUST_002863,Mid-Market,Basic,28,46,2252.57,1,4,2,Need Attention
CUST_002864,Startup,Professional,20,9,1343.96,2,1,2,Lost
CUST_002865,Startup,Basic,23,55,2748.1,2,5,3,At Risk
CUST_002866,Mid-Market,Basic,3,56,2749.45,5,5,3,Loyal Customers
CUST_002867,Small Business,Professional,17,35,5338.96,3,4,4,Loyal Customers
CUST_002868,Enterprise,Professional,24,19,2879.08,2,2,3,Hibernating High Value
CUST_002869,Small Business,Business,30,3,1151.45,1,1,1,Lost
CUST_002870,Enterprise,Enterprise,27,8,7970.33,1,1,4,Hibernating High Value
CUST_002871,Startup,Business,24,58,23912.74,2,5,5,At Risk
CUST_002873,Mid-Market,Business,16,48,19534.23,3,5,5,Loyal Customers
CUST_002874,Mid-Market,Professional,4,59,9207.37,5,5,4,Champions
CUST_002875,Startup,Basic,25,18,925.4300000000001,2,2,1,Lost
CUST_002876,Mid-Market,Basic,24,49,2426.46,2,5,2,Need Attention
CUST_002877,Startup,Business,4,23,9192.44,5,3,4,Loyal Customers
CUST_002878,Small Business,Business,4,37,14429.35,5,4,5,Champions
CUST_002880,Startup,Professional,23,35,5248.5,2,4,3,At Risk
CUST_002881,Small Business,Business,26,40,16286.06,1,4,5,At Risk
CUST_002882,Startup,Basic,14,20,989.89,3,2,1,Promising
CUST_002883,Startup,Professional,12,49,7674.64,4,5,4,Champions
CUST_002884,Mid-Market,Enterprise,28,11,12160.05,1,2,5,Hibernating High Value
CUST_002885,Enterprise,Basic,5,1,49.58,5,1,1,New Customers
CUST_002886,Startup,Basic,6,57,2851.87,5,5,3,Loyal Customers
CUST_002887,Startup,Professional,20,18,2707.18,2,2,3,Hibernating High Value
CUST_002888,Enterprise,Business,8,39,15979.05,4,4,5,Champions
CUST_002889,Startup,Basic,26,12,617.56,1,2,1,Lost
CUST_002890,Small Business,Professional,11,9,1338.69,4,1,2,New Customers
CUST_002891,Mid-Market,Basic,3,46,2262.41,5,4,2,Promising
CUST_002892,Startup,Professional,22,11,1762.56,2,2,2,Lost
CUST_002893,Mid-Market,Enterprise,18,51,51872.27,3,5,5,Loyal Customers
CUST_002895,Mid-Market,Basic,18,27,1387.33,3,3,2,Promising
CUST_002896,Small Business,Professional,25,50,7747.42,2,5,4,At Risk
CUST_002897,Mid-Market,Professional,5,54,8033.55,5,5,4,Champions
CUST_002898,Small Business,Basic,22,40,2043.85,2,4,2,Need Attention
CUST_002899,Small Business,Professional,10,46,6990.89,4,4,4,Champions
CUST_002900,Mid-Market,Enterprise,3,39,39790.41,5,4,5,Champions
CUST_002901,Small Business,Basic,7,40,2009.95,4,4,2,Promising
CUST_002902,Small Business,Basic,7,59,2873.82,4,5,3,Loyal Customers
CUST_002903,Enterprise,Professional,3,31,4745.09,5,3,3,Loyal Customers
CUST_002904,Startup,Professional,30,26,3929.31,1,3,3,At Risk
CUST_002905,Mid-Market,Basic,13,39,1954.18,3,4,2,Promising
CUST_002906,Small Business,Professional,7,14,2162.49,4,2,2,New Customers
CUST_002907,Small Business,Enterprise,2,6,5844.969999999999,5,1,4,New Customers
CUST_002908,Small Business,Basic,25,28,1430.84,2,3,2,Need Attention
CUST_002910,Small Business,Basic,25,5,243.91,2,1,1,Lost
CUST_002911,Small Business,Professional,17,9,1431.67,3,1,2,Promising
CUST_002912,Small Business,Professional,7,53,7993.66,4,5,4,Champions
CUST_002913,Startup,Professional,5,18,2680.69,5,2,3,New Customers
CUST_002914,Small Business,Professional,18,49,7330.32,3,5,4,Loyal Customers
CUST_002915,Enterprise,Basic,13,40,1977.41,3,4,2,Promising
CUST_002916,Mid-Market,Business,30,23,9602.09,1,3,4,At Risk
CUST_002918,Mid-Market,Basic,11,10,497.6,4,1,1,New Customers
CUST_002919,Small Business,Enterprise,6,19,18911.85,5,2,5,New Customers
CUST_002921,Mid-Market,Business,15,50,20308.67,3,5,5,Loyal Customers
CUST_002922,Enterprise,Professional,17,6,911.65,3,1,1,Promising
CUST_002923,Enterprise,Professional,19,51,7693.99,3,5,4,Loyal Customers
CUST_002925,Mid-Market,Basic,19,24,1221.43,3,3,2,Promising
CUST_002926,Small Business,Basic,22,47,2328.9900000000002,2,4,2,Need Attention
CUST_002927,Small Business,Business,27,28,11456.49,1,3,4,At Risk
CUST_002928,Mid-Market,Business,3,46,18911.07,5,4,5,Champions
CUST_002929,Small Business,Business,30,2,784.72,1,1,1,Lost
CUST_002930,Mid-Market,Business,21,34,13645.95,2,3,5,At Risk
CUST_002931,Mid-Market,Enterprise,2,22,22458.68,5,2,5,New Customers
CUST_002933,Small Business,Business,9,35,14052.45,4,4,5,Champions
CUST_002934,Small Business,Basic,27,45,2192.33,1,4,2,Need Attention
CUST_002935,Mid-Market,Business,9,9,3620.71,4,1,3,New Customers
CUST_002936,Mid-Market,Business,28,10,4106.52,1,1,3,Hibernating High Value
CUST_002937,Startup,Basic,24,36,1811.46,2,4,2,Need Attention
CUST_002938,Mid-Market,Professional,8,44,6605.4,4,4,4,Champions
CUST_002939,Mid-Market,Enterprise,27,5,4827.87,1,1,3,Hibernating High Value
CUST_002941,Startup,Professional,18,5,729.61,3,1,1,Promising
CUST_002942,Small Business,Basic,8,57,2793.47,4,5,3,Loyal Customers
CUST_002943,Small Business,Professional,13,36,5573.4,3,4,4,Loyal Customers
CUST_002944,Mid-Market,Basic,11,8,400.69,4,1,1,New Customers
CUST_002945,Enterprise,Basic,5,49,2460.82,5,5,3,Loyal Customers
CUST_002946,Small Business,Basic,25,49,2401.17,2,5,2,Need Attention
CUST_002948,Small Business,Professional,3,36,5434.05,5,4,4,Champions
CUST_002949,Startup,Professional,5,29,4418.28,5,3,3,Loyal Customers
CUST_002950,Startup,Professional,7,46,6929.33,4,4,4,Champions
CUST_002951,Mid-Market,Basic,17,33,1669.11,3,3,2,Promising
CUST_002952,Small Business,Enterprise,13,21,21827.32,3,2,5,Need Attention
CUST_002953,Small Business,Business,10,4,1562.79,4,1,2,New Customers
CUST_002954,Startup,Professional,30,13,1984.81,1,2,2,Lost
CUST_002955,Mid-Market,Professional,15,5,728.72,3,1,1,Promising
CUST_002956,Enterprise,Professional,27,20,2977.07,1,2,3,Hibernating High Value
CUST_002957,Mid-Market,Basic,2,12,617.04,5,2,1,New Customers
CUST_002958,Mid-Market,Basic,25,50,2511.85,2,5,3,At Risk
CUST_002959,Mid-Market,Professional,13,52,7892.02,3,5,4,Loyal Customers
CUST_002960,Startup,Enterprise,18,13,13099.03,3,2,5,Need Attention
CUST_002961,Small Business,Basic,22,47,2393.54,2,4,2,Need Attention
CUST_002962,Mid-Market,Professional,9,56,8502.03,4,5,4,Champions
CUST_002963,Small Business,Basic,24,49,2413.29,2,5,2,Need Attention
CUST_002964,Enterprise,Basic,30,16,791.64,1,2,1,Lost
CUST_002965,Startup,Professional,3,24,3564.5,5,3,3,Loyal Customers
CUST_002966,Startup,Basic,3,53,2625.27,5,5,3,Loyal Customers
CUST_002967,Startup,Enterprise,27,44,44409.37,1,4,5,At Risk
CUST_002968,Startup,Professional,19,60,9073.05,3,5,4,Loyal Customers
CUST_002969,Mid-Market,Basic,15,19,988.97,3,2,1,Promising
CUST_002970,Enterprise,Professional,17,42,6408.68,3,4,4,Loyal Customers
CUST_002971,Small Business,Business,20,59,24097.84,2,5,5,At Risk
CUST_002972,Startup,Basic,23,38,1924.32,2,4,2,Need Attention
CUST_002973,Mid-Market,Professional,15,41,6340.13,3,4,4,Loyal Customers
CUST_002974,Enterprise,Business,8,13,5225.51,4,2,3,New Customers
CUST_002975,Startup,Basic,4,22,1106.93,5,2,1,New Customers
CUST_002977,Small Business,Basic,11,5,243.07,4,1,1,New Customers
CUST_002978,Small Business,Basic,6,12,593.05,5,2,1,New Customers
CUST_002979,Mid-Market,Professional,18,56,8453.44,3,5,4,Loyal Customers
CUST_002981,Startup,Business,4,27,10880.93,5,3,4,Loyal Customers
CUST_002982,Small Business,Professional,26,29,4481.46,1,3,3,At Risk
CUST_002983,Startup,Basic,2,10,490.25,5,1,1,New Customers
CUST_002984,Mid-Market,Enterprise,18,58,60028.32,3,5,5,Loyal Customers
CUST_002986,Small Business,Professional,2,14,2128.3,5,2,2,New Customers
CUST_002987,Small Business,Professional,6,5,801.47,5,1,1,New Customers
CUST_002988,Mid-Market,Basic,3,42,2085.16,5,4,2,Promising
CUST_002989,Startup,Business,23,32,12567.8,2,3,5,At Risk
CUST_002991,Mid-Market,Basic,12,30,1511.26,4,3,2,Promising
CUST_002992,Enterprise,Professional,2,12,1784.63,5,2,2,New Customers
CUST_002993,Small Business,Professional,17,20,3060.23,3,2,3,Need Attention
CUST_002994,Small Business,Basic,15,1,47.21,3,1,1,Promising
CUST_002995,Small Business,Business,5,2,795.73,5,1,1,New Customers
CUST_002996,Small Business,Basic,9,52,2577.16,4,5,3,Loyal Customers
CUST_002997,Startup,Basic,22,9,431.14,2,1,1,Lost
CUST_002998,Mid-Market,Basic,28,34,1696.44,1,3,2,Need Attention
CUST_003000,Enterprise,Basic,30,33,1642.96,1,3,2,Need Attention
CUST_003001,Mid-Market,Business,26,17,6650.02,1,2,4,Hibernating High Value
CUST_003002,Small Business,Business,19,55,22156.54,3,5,5,Loyal Customers
CUST_003003,Small Business,Basic,27,57,2845.03,1,5,3,At Risk
CUST_003004,Startup,Business,21,1,426.95,2,1,1,Lost
CUST_003005,Mid-Market,Business,19,33,13147.9,3,3,5,Loyal Customers
CUST_003007,Small Business,Basic,30,49,2475.7799999999997,1,5,3,At Risk
CUST_003008,Enterprise,Basic,30,33,1613.88,1,3,2,Need Attention
CUST_003009,Small Business,Basic,6,53,2635.92,5,5,3,Loyal Customers
CUST_003010,Startup,Business,16,48,19288.87,3,5,5,Loyal Customers
CUST_003011,Small Business,Professional,2,13,2021.6399999999999,5,2,2,New Customers
CUST_003012,Startup,Enterprise,14,31,31358.93,3,3,5,Loyal Customers
CUST_003013,Small Business,Business,4,45,18315.12,5,4,5,Champions
CUST_003014,Mid-Market,Basic,11,31,1506.96,4,3,2,Promising
CUST_003015,Small Business,Business,17,26,10655.34,3,3,4,Loyal Customers
CUST_003016,Mid-Market,Basic,28,5,241.69,1,1,1,Lost
CUST_003017,Enterprise,Basic,17,23,1130.47,3,3,1,Promising
CUST_003018,Small Business,Professional,5,45,6695.58,5,4,4,Champions
CUST_003019,Startup,Basic,15,14,682.61,3,2,1,Promising
CUST_003020,Mid-Market,Basic,26,30,1470.07,1,3,2,Need Attention
CUST_003021,Small Business,Business,11,28,11568.44,4,3,4,Loyal Customers
CUST_003022,Startup,Business,10,29,11666.43,4,3,4,Loyal Customers
CUST_003023,Startup,Basic,11,43,2170.77,4,4,2,Promising
CUST_003024,Small Business,Basic,24,24,1171.73,2,3,1,Need Attention
CUST_003025,Mid-Market,Professional,9,8,1285.3899999999999,4,1,2,New Customers
CUST_003027,Mid-Market,Basic,30,26,1301.44,1,3,2,Need Attention
CUST_003028,Small Business,Enterprise,3,1,1088.37,5,1,1,New Customers
CUST_003029,Enterprise,Business,24,56,23288.43,2,5,5,At Risk
CUST_003030,Small Business,Professional,12,7,1041.04,4,1,1,New Customers
CUST_003031,Mid-Market,Enterprise,30,57,60214.89,1,5,5,At Risk
CUST_003032,Small Business,Enterprise,28,5,5021.09,1,1,3,Hibernating High Value
CUST_003033,Mid-Market,Basic,5,43,2138.3,5,4,2,Promising
CUST_003035,Small Business,Business,27,9,3796.8599999999997,1,1,3,Hibernating High Value
CUST_003036,Startup,Enterprise,23,5,5230.610000000001,2,1,3,Hibernating High Value
CUST_003037,Startup,Business,16,28,11160.4,3,3,4,Loyal Customers
CUST_003038,Mid-Market,Professional,9,46,6890.77,4,4,4,Champions
CUST_003039,Small Business,Business,7,48,18976.72,4,5,5,Champions
CUST_003041,Mid-Market,Enterprise,19,59,59806.57,3,5,5,Loyal Customers
CUST_003042,Enterprise,Professional,21,52,7956.09,2,5,4,At Risk
CUST_003043,Small Business,Enterprise,4,23,23256.81,5,3,5,Loyal Customers
CUST_003044,Startup,Professional,12,25,3671.85,4,3,3,Loyal Customers
CUST_003045,Small Business,Enterprise,7,39,38481.14,4,4,5,Champions
CUST_003046,Small Business,Basic,20,45,2310.44,2,4,2,Need Attention
CUST_003047,Small Business,Business,18,51,20721.48,3,5,5,Loyal Customers
CUST_003048,Mid-Market,Enterprise,24,27,27380.1,2,3,5,At Risk
CUST_003049,Startup,Professional,11,10,1496.9,4,1,2,New Customers
CUST_003050,Small Business,Business,2,12,4918.59,5,2,3,New Customers
CUST_003051,Mid-Market,Basic,15,35,1718.7,3,4,2,Promising
CUST_003052,Startup,Professional,21,49,7484.79,2,5,4,At Risk
CUST_003055,Small Business,Business,24,1,368.17,2,1,1,Lost
CUST_003056,Mid-Market,Business,11,38,15160.99,4,4,5,Champions
CUST_003057,Small Business,Basic,2,19,939.17,5,2,1,New Customers
CUST_003058,Small Business,Basic,16,25,1251.08,3,3,2,Promising
CUST_003059,Enterprise,Professional,5,12,1843.6200000000001,5,2,2,New Customers
CUST_003060,Small Business,Basic,30,45,2290.52,1,4,2,Need Attention
CUST_003062,Small Business,Business,8,58,23492.91,4,5,5,Champions
CUST_003063,Enterprise,Professional,4,24,3723.39,5,3,3,Loyal Customers
CUST_003064,Small Business,Basic,3,56,2806.52,5,5,3,Loyal Customers
CUST_003065,Enterprise,Business,17,16,6461.85,3,2,4,Need Attention
CUST_003066,Small Business,Professional,6,22,3273.06,5,2,3,New Customers
CUST_003068,Startup,Professional,5,11,1650.63,5,2,2,New Customers
CUST_003069,Small Business,Business,30,31,12545.79,1,3,5,At Risk
CUST_003070,Small Business,Basic,12,52,2559.59,4,5,3,Loyal Customers
CUST_003071,Small Business,Professional,23,24,3511.08,2,3,3,At Risk
CUST_003073,Mid-Market,Basic,29,35,1732.71,1,4,2,Need Attention
CUST_003074,Startup,Business,3,41,16827.13,5,4,5,Champions
CUST_003075,Startup,Professional,24,18,2729.84,2,2,3,Hibernating High Value
CUST_003076,Enterprise,Basic,1,2,122.91,5,1,1,New Customers
CUST_003077,Small Business,Basic,5,7,336.52,5,1,1,New Customers
CUST_003078,Small Business,Basic,7,9,436.99,4,1,1,New Customers
CUST_003079,Small Business,Basic,8,35,1747.05,4,4,2,Promising
CUST_003080,Enterprise,Basic,21,57,2819.95,2,5,3,At Risk
CUST_003081,Mid-Market,Basic,17,15,728.78,3,2,1,Promising
CUST_003083,Startup,Business,3,34,13662.31,5,3,5,Loyal Customers
CUST_003084,Small Business,Business,2,20,8133.48,5,2,4,New Customers
CUST_003086,Startup,Professional,8,47,7173.29,4,4,4,Champions
CUST_003087,Small Business,Enterprise,28,56,56321.61,1,5,5,At Risk
CUST_003089,Small Business,Basic,23,19,946.12,2,2,1,Lost
CUST_003090,Mid-Market,Basic,22,4,199.61,2,1,1,Lost
CUST_003091,Startup,Business,9,25,10017.7,4,3,4,Loyal Customers
CUST_003092,Small Business,Business,14,11,4373.67,3,2,3,Need Attention
CUST_003093,Mid-Market,Professional,22,6,960.4200000000001,2,1,1,Lost
CUST_003094,Mid-Market,Professional,9,4,615.6,4,1,1,New Customers
CUST_003096,Small Business,Basic,25,35,1802.99,2,4,2,Need Attention
CUST_003097,Startup,Professional,4,45,6760.44,5,4,4,Champions
CUST_003098,Startup,Professional,29,43,6745.23,1,4,4,At Risk
CUST_003099,Startup,Basic,28,55,2742.25,1,5,3,At Risk
CUST_003100,Mid-Market,Basic,30,57,2793.19,1,5,3,At Risk
CUST_003101,Small Business,Business,23,28,11790.34,2,3,4,At Risk
CUST_003102,Enterprise,Professional,2,10,1592.5900000000001,5,1,2,New Customers
CUST_003103,Startup,Basic,3,46,2303.23,5,4,2,Promising
CUST_003104,Small Business,Professional,1,3,445.12,5,1,1,New Customers
CUST_003105,Small Business,Enterprise,11,41,40951.7,4,4,5,Champions
CUST_003106,Small Business,Professional,5,6,970.3399999999999,5,1,1,New Customers
CUST_003107,Small Business,Basic,7,44,2148.18,4,4,2,Promising
CUST_003109,Startup,Professional,11,48,7237.21,4,5,4,Champions
CUST_003110,Startup,Basic,15,8,402.05,3,1,1,Promising
CUST_003111,Mid-Market,Basic,11,3,148.76,4,1,1,New Customers
CUST_003112,Small Business,Professional,23,47,7084.49,2,4,4,At Risk
CUST_003113,Startup,Professional,29,52,7694.85,1,5,4,At Risk
CUST_003114,Enterprise,Basic,20,36,1767.6299999999999,2,4,2,Need Attention
CUST_003115,Small Business,Business,29,7,2860.73,1,1,3,Hibernating High Value
CUST_003116,Mid-Market,Enterprise,9,39,39642.06,4,4,5,Champions
CUST_003117,Small Business,Enterprise,20,39,39200.25,2,4,5,At Risk
CUST_003118,Enterprise,Business,28,11,4353.03,1,2,3,Hibernating High Value
CUST_003119,Small Business,Professional,14,13,2013.16,3,2,2,Promising
CUST_003120,Mid-Market,Business,12,31,12694.19,4,3,5,Loyal Customers
CUST_003121,Small Business,Business,26,58,23334.37,1,5,5,At Risk
CUST_003122,Startup,Business,29,26,10728.37,1,3,4,At Risk
CUST_003123,Startup,Basic,3,54,2685.66,5,5,3,Loyal Customers
CUST_003124,Startup,Basic,3,53,2655.76,5,5,3,Loyal Customers
CUST_003125,Small Business,Enterprise,24,44,43892.64,2,4,5,At Risk
CUST_003126,Enterprise,Enterprise,10,20,20143.85,4,2,5,New Customers
CUST_003127,Mid-Market,Professional,19,4,589.57,3,1,1,Promising
CUST_003129,Small Business,Business,10,55,22330.0,4,5,5,Champions
CUST_003130,Mid-Market,Professional,29,38,5975.77,1,4,4,At Risk
CUST_003131,Small Business,Professional,19,55,8261.93,3,5,4,Loyal Customers
CUST_003132,Mid-Market,Professional,22,45,6717.16,2,4,4,At Risk
CUST_003133,Mid-Market,Professional,10,28,4241.09,4,3,3,Loyal Customers
CUST_003134,Startup,Enterprise,20,44,43527.91,2,4,5,At Risk
CUST_003136,Small Business,Business,3,48,19729.03,5,5,5,Champions
CUST_003137,Startup,Business,28,37,15141.98,1,4,5,At Risk
CUST_003138,Small Business,Basic,28,50,2463.89,1,5,3,At Risk
CUST_003139,Small Business,Basic,5,2,103.07,5,1,1,New Customers
CUST_003140,Enterprise,Business,30,54,21830.61,1,5,5,At Risk
CUST_003141,Mid-Market,Basic,11,40,2019.36,4,4,2,Promising
CUST_003142,Small Business,Business,9,1,387.69,4,1,1,New Customers
CUST_003144,Small Business,Professional,4,4,620.92,5,1,1,New Customers
CUST_003145,Mid-Market,Basic,3,43,2133.89,5,4,2,Promising
CUST_003146,Mid-Market,Basic,25,8,406.06,2,1,1,Lost
CUST_003148,Mid-Market,Enterprise,9,2,2003.51,4,1,2,New Customers
CUST_003150,Enterprise,Enterprise,18,36,37363.31,3,4,5,Loyal Customers
CUST_003151,Enterprise,Enterprise,27,19,19015.41,1,2,5,Hibernating High Value
CUST_003152,Small Business,Enterprise,28,2,1937.1100000000001,1,1,2,Lost
CUST_003153,Small Business,Professional,9,3,458.75,4,1,1,New Customers
CUST_003155,Mid-Market,Basic,15,13,632.39,3,2,1,Promising
CUST_003156,Startup,Basic,24,42,2101.87,2,4,2,Need Attention
CUST_003157,Mid-Market,Business,10,60,24126.65,4,5,5,Champions
CUST_003158,Small Business,Basic,24,42,2109.37,2,4,2,Need Attention
CUST_003159,Startup,Enterprise,3,48,47833.01,5,5,5,Champions
CUST_003162,Mid-Market,Basic,21,54,2681.69,2,5,3,At Risk
CUST_003163,Small Business,Business,14,60,24049.17,3,5,5,Loyal Customers
CUST_003164,Small Business,Professional,14,23,3584.77,3,3,3,Loyal Customers
CUST_003165,Startup,Business,4,48,19414.170000000002,5,5,5,Champions
CUST_003166,Mid-Market,Professional,3,47,7142.17,5,4,4,Champions
CUST_003167,Small Business,Basic,23,56,2826.62,2,5,3,At Risk
CUST_003168,Startup,Basic,4,23,1121.59,5,3,1,Promising
CUST_003169,Small Business,Basic,6,42,2046.52,5,4,2,Promising
CUST_003170,Small Business,Basic,29,8,386.91,1,1,1,Lost
CUST_003171,Mid-Market,Basic,3,60,3013.5,5,5,3,Loyal Customers
CUST_003173,Enterprise,Business,3,27,11105.6,5,3,4,Loyal Customers
CUST_003174,Enterprise,Professional,3,53,8126.43,5,5,4,Champions
CUST_003175,Small Business,Basic,12,53,2611.98,4,5,3,Loyal Customers
CUST_003176,Mid-Market,Professional,4,35,5245.73,5,4,3,Loyal Customers
CUST_003177,Startup,Professional,2,18,2688.47,5,2,3,New Customers
CUST_003178,Startup,Professional,16,37,5618.87,3,4,4,Loyal Customers
CUST_003179,Small Business,Professional,3,36,5410.22,5,4,4,Champions
CUST_003180,Startup,Professional,19,34,5132.91,3,3,3,Loyal Customers
CUST_003181,Small Business,Basic,17,35,1703.43,3,4,2,Promising
CUST_003182,Mid-Market,Professional,5,37,5652.24,5,4,4,Champions
CUST_003183,Startup,Basic,13,54,2677.52,3,5,3,Loyal Customers
CUST_003184,Mid-Market,Professional,29,29,4339.72,1,3,3,At Risk
CUST_003185,Mid-Market,Business,12,58,23394.17,4,5,5,Champions
CUST_003186,Startup,Professional,18,29,4358.82,3,3,3,Loyal Customers
CUST_003187,Small Business,Business,26,32,12844.119999999999,1,3,5,At Risk
CUST_003190,Small Business,Enterprise,28,41,41010.04,1,4,5,At Risk
CUST_003191,Enterprise,Basic,21,13,655.8,2,2,1,Lost
CUST_003193,Startup,Basic,7,46,2292.76,4,4,2,Promising
CUST_003195,Mid-Market,Professional,21,57,8461.61,2,5,4,At Risk
CUST_003196,Enterprise,Enterprise,3,27,26818.01,5,3,5,Loyal Customers
CUST_003197,Mid-Market,Basic,7,33,1660.4,4,3,2,Promising
CUST_003198,Small Business,Business,23,20,8024.34,2,2,4,Hibernating High Value
CUST_003199,Startup,Business,23,10,4220.03,2,1,3,Hibernating High Value
CUST_003200,Mid-Market,Basic,4,58,2955.86,5,5,3,Loyal Customers
CUST_003202,Startup,Professional,22,14,2140.29,2,2,2,Lost
CUST_003203,Small Business,Basic,29,6,308.26,1,1,1,Lost
CUST_003205,Startup,Enterprise,20,47,47568.63,2,4,5,At Risk
CUST_003206,Mid-Market,Business,16,11,4507.58,3,2,3,Need Attention
CUST_003208,Enterprise,Basic,25,26,1266.88,2,3,2,Need Attention
CUST_003209,Startup,Basic,5,6,290.82,5,1,1,New Customers
CUST_003210,Startup,Business,4,56,22862.69,5,5,5,Champions
CUST_003211,Startup,Business,28,51,21108.329999999998,1,5,5,At Risk
CUST_003212,Enterprise,Basic,12,53,2675.45,4,5,3,Loyal Customers
CUST_003213,Small Business,Professional,3,49,7480.53,5,5,4,Champions
CUST_003214,Mid-Market,Business,26,19,8244.4,1,2,4,Hibernating High Value
CUST_003215,Enterprise,Basic,30,5,265.08,1,1,1,Lost
CUST_003216,Small Business,Basic,20,46,2294.26,2,4,2,Need Attention
CUST_003217,Startup,Business,29,47,18906.34,1,4,5,At Risk
CUST_003218,Startup,Enterprise,12,20,20812.79,4,2,5,New Customers
CUST_003219,Small Business,Business,16,14,5774.01,3,2,4,Need Attention
CUST_003220,Enterprise,Business,18,44,18106.829999999998,3,4,5,Loyal Customers
CUST_003221,Mid-Market,Basic,8,43,2162.22,4,4,2,Promising
CUST_003222,Mid-Market,Business,15,42,17072.3,3,4,5,Loyal Customers
CUST_003223,Startup,Basic,8,11,554.69,4,2,1,New Customers
CUST_003224,Startup,Enterprise,14,46,46155.659999999996,3,4,5,Loyal Customers
CUST_003225,Small Business,Professional,23,18,2742.78,2,2,3,Hibernating High Value
CUST_003226,Small Business,Professional,20,35,5372.56,2,4,4,At Risk
CUST_003227,Enterprise,Business,16,49,19890.43,3,5,5,Loyal Customers
CUST_003228,Mid-Market,Basic,24,15,739.0600000000001,2,2,1,Lost
