customer_id,signup_date,segment,industry,country,plan,mrr,contract_length,number_of_users,support_tickets,usage_score,nps_score,churn_date,is_churned,lifetime_months,total_revenue,clv,last_transaction_date,recency_days,transaction_count,avg_transaction_value,cohort_month
CUST_002218,2024-09-05,Small Business,Other,Germany,Basic,49,24,6,2,87,54,,0.0,3.9,209.14,209.14,2024-12-05,26,4,52.285,2024-09
CUST_002219,2024-05-04,Enterprise,Retail,Germany,Professional,149,1,203,2,24,40,,0.0,8.0,1198.23,1198.23,2024-12-04,27,8,149.77875,2024-05
CUST_002220,2020-07-17,Mid-Market,Other,Germany,Basic,49,24,16,0,72,-8,,0.0,54.3,2640.24,2640.24,2024-12-17,14,54,48.89333333333333,2020-07
CUST_002221,2021-01-21,Small Business,Other,Other,Business,399,1,6,1,92,38,,0.0,48.0,19625.56,19625.56,2024-12-21,10,48,408.86583333333334,2021-01
CUST_002222,2020-12-14,Small Business,Technology,USA,Business,399,1,4,3,87,90,,0.0,49.3,20100.94,20100.94,2024-12-14,17,49,410.2232653061224,2020-12
CUST_002223,2022-08-17,Startup,Healthcare,USA,Basic,49,1,2,3,81,21,,0.0,28.9,1465.95,1465.95,2024-12-17,14,29,50.550000000000004,2022-08
CUST_002224,2021-11-23,Small Business,Manufacturing,USA,Professional,149,36,9,0,99,-26,,0.0,37.8,5916.96,5916.96,2024-12-23,8,38,155.70947368421054,2021-11
CUST_002225,2024-04-08,Mid-Market,Real Estate,Australia,Professional,149,12,38,2,89,-26,,0.0,8.9,1390.04,1390.04,2024-12-08,23,9,154.4488888888889,2024-04
CUST_002226,2021-01-12,Mid-Market,Finance,Other,Basic,49,1,24,0,57,74,,0.0,48.3,2404.37,2404.37,2024-12-12,19,48,50.09104166666666,2021-01
CUST_002227,2022-06-17,Small Business,Other,USA,Basic,49,12,8,3,79,15,,0.0,30.9,1521.32,1521.32,2024-12-17,14,31,49.074838709677415,2022-06
CUST_002228,2022-07-04,Mid-Market,Technology,Germany,Enterprise,999,12,48,1,37,28,2023-06-20,1.0,11.7,12300.69,12300.69,2023-06-04,576,12,1025.0575000000001,2022-07
CUST_002229,2024-04-30,Mid-Market,Healthcare,USA,Basic,49,12,18,0,84,42,,0.0,8.2,448.96,448.96,2024-12-30,1,9,49.88444444444444,2024-04
CUST_002230,2021-06-10,Small Business,Retail,USA,Professional,149,24,9,2,63,-73,2022-08-31,1.0,14.9,2286.07,2286.07,2022-08-10,874,15,152.40466666666669,2021-06
CUST_002231,2023-03-22,Enterprise,Finance,Germany,Business,399,1,155,0,86,71,,0.0,21.7,9124.69,9124.69,2024-12-22,9,22,414.7586363636364,2023-03
CUST_002232,2022-01-03,Mid-Market,Technology,USA,Basic,49,1,16,3,70,100,,0.0,36.4,1768.79,1768.79,2024-12-03,28,36,49.13305555555556,2022-01
CUST_002233,2020-07-24,Small Business,Healthcare,UK,Basic,49,12,7,4,84,13,,0.0,54.0,2659.86,2659.86,2024-12-24,7,54,49.25666666666667,2020-07
CUST_002234,2021-03-30,Mid-Market,Technology,Germany,Business,399,1,20,0,67,25,,0.0,45.7,18504.52,18504.52,2024-12-28,3,46,402.2721739130435,2021-03
CUST_002235,2023-07-20,Mid-Market,Retail,France,Basic,49,36,41,3,59,58,,0.0,17.7,899.3,899.3,2024-12-20,11,18,49.96111111111111,2023-07
CUST_002236,2023-06-13,Small Business,Real Estate,UK,Business,399,1,3,3,71,11,,0.0,18.9,7587.2,7587.2,2024-12-13,18,19,399.32631578947365,2023-06
CUST_002237,2024-10-29,Startup,Real Estate,Canada,Business,399,24,1,2,34,73,,0.0,2.1,1383.54,1383.54,2024-12-29,2,3,461.18,2024-10
CUST_002238,2021-06-04,Mid-Market,Manufacturing,UK,Business,399,1,44,2,62,50,,0.0,43.5,16889.04,16889.04,2024-12-04,27,43,392.7683720930233,2021-06
CUST_002239,2024-08-28,Startup,Finance,USA,Enterprise,999,24,4,2,56,80,,0.0,4.2,5094.61,5094.61,2024-12-28,3,5,1018.9219999999999,2024-08
CUST_002240,2022-10-13,Small Business,Finance,Germany,Business,399,1,3,4,37,-16,,0.0,27.0,10828.05,10828.05,2024-12-13,18,27,401.03888888888883,2022-10
CUST_002241,2022-08-13,Small Business,Technology,USA,Business,399,36,2,3,51,44,,0.0,29.0,11640.67,11640.67,2024-12-13,18,29,401.40241379310345,2022-08
CUST_002242,2021-12-26,Startup,Healthcare,USA,Business,399,1,1,1,39,46,,0.0,36.7,14911.01,14911.01,2024-12-26,5,37,403.0002702702703,2021-12
CUST_002243,2022-10-10,Small Business,Technology,UK,Enterprise,999,24,8,3,34,58,,0.0,27.1,27590.31,27590.31,2024-12-10,21,27,1021.8633333333333,2022-10
CUST_002244,2021-05-15,Startup,Education,Australia,Enterprise,999,12,4,2,53,24,,0.0,44.2,43440.14,43440.14,2024-12-15,16,44,987.2759090909091,2021-05
CUST_002245,2020-04-26,Mid-Market,Real Estate,USA,Business,399,12,40,6,75,-6,,0.0,57.0,23262.53,23262.53,2024-12-26,5,57,408.11456140350873,2020-04
CUST_002246,2021-01-20,Enterprise,Finance,USA,Basic,49,1,139,2,35,-29,,0.0,48.0,2423.79,2423.79,2024-12-20,11,48,50.495625,2021-01
CUST_002247,2023-09-29,Startup,Manufacturing,USA,Business,399,24,1,1,64,8,,0.0,15.3,6526.87,6526.87,2024-12-29,2,16,407.929375,2023-09
CUST_002248,2021-08-06,Small Business,Technology,USA,Basic,49,1,6,1,68,4,,0.0,41.4,2067.89,2067.89,2024-12-06,25,41,50.43634146341463,2021-08
CUST_002249,2021-01-29,Mid-Market,Retail,Canada,Basic,49,24,40,3,62,13,,0.0,47.7,2357.85,2357.85,2024-12-28,3,48,49.121874999999996,2021-01
CUST_002250,2022-12-23,Small Business,Manufacturing,USA,Basic,49,12,8,1,81,22,,0.0,24.6,1267.36,1267.36,2024-12-23,8,25,50.694399999999995,2022-12
CUST_002251,2024-10-06,Startup,Finance,France,Enterprise,999,36,3,2,100,-21,,0.0,2.9,3472.75,3472.75,2024-12-06,25,3,1157.5833333333333,2024-10
CUST_002252,2021-12-21,Startup,Technology,France,Basic,49,12,3,2,98,-11,,0.0,36.9,1852.3700000000001,1852.3700000000001,2024-12-21,10,37,50.064054054054054,2021-12
CUST_002253,2020-03-12,Mid-Market,Real Estate,Germany,Business,399,1,29,3,52,11,2020-11-12,1.0,8.2,3739.7,3739.7,2020-11-12,1510,9,415.5222222222222,2020-03
CUST_002254,2024-12-17,Startup,Manufacturing,UK,Professional,149,12,2,2,45,46,,0.0,0.5,154.09,154.09,2024-12-17,14,1,154.09,2024-12
CUST_002255,2020-09-30,Enterprise,Real Estate,USA,Basic,49,1,349,3,55,4,2021-07-01,1.0,9.1,497.87,497.87,2021-06-28,1282,10,49.787,2020-09
CUST_002256,2023-09-05,Enterprise,Education,USA,Professional,149,1,193,1,75,45,,0.0,16.1,2427.38,2427.38,2024-12-05,26,16,151.71125,2023-09
CUST_002257,2020-12-03,Small Business,Other,UK,Business,399,12,6,2,65,99,,0.0,49.6,19951.67,19951.67,2024-12-03,28,49,407.17693877551017,2020-12
CUST_002258,2023-10-21,Enterprise,Technology,USA,Business,399,24,255,4,65,28,,0.0,14.6,6315.92,6315.92,2024-12-21,10,15,421.0613333333333,2023-10
CUST_002259,2024-02-27,Mid-Market,Technology,Germany,Basic,49,24,32,0,66,95,,0.0,10.3,537.15,537.15,2024-12-27,4,11,48.83181818181818,2024-02
CUST_002260,2021-08-29,Small Business,Healthcare,USA,Basic,49,1,4,2,66,77,2023-03-02,1.0,18.3,948.76,948.76,2023-02-28,672,19,49.93473684210526,2021-08
CUST_002261,2020-06-14,Mid-Market,Technology,USA,Business,399,12,39,1,70,51,2020-11-23,1.0,5.4,2426.04,2426.04,2020-11-14,1508,6,404.34,2020-06
CUST_002262,2024-04-16,Mid-Market,Finance,USA,Basic,49,1,45,4,83,10,,0.0,8.6,453.90000000000003,453.90000000000003,2024-12-16,15,9,50.43333333333334,2024-04
CUST_002263,2020-01-11,Mid-Market,Retail,USA,Basic,49,12,20,0,71,20,,0.0,60.5,2993.74,2993.74,2024-12-11,20,60,49.89566666666666,2020-01
CUST_002264,2023-08-17,Small Business,Retail,Other,Basic,49,1,4,4,43,66,2024-06-21,1.0,10.3,550.14,550.14,2024-06-17,197,11,50.01272727272727,2023-08
CUST_002265,2021-12-29,Small Business,Healthcare,USA,Business,399,24,6,3,83,32,,0.0,36.6,15081.37,15081.37,2024-12-28,3,37,407.60459459459463,2021-12
CUST_002266,2022-03-11,Startup,Real Estate,Australia,Basic,49,36,4,2,86,100,,0.0,34.2,1651.3700000000001,1651.3700000000001,2024-12-11,20,34,48.56970588235294,2022-03
CUST_002267,2020-04-11,Startup,Technology,Canada,Professional,149,1,1,0,62,17,,0.0,57.5,8736.94,8736.94,2024-12-11,20,57,153.27964912280703,2020-04
CUST_002268,2023-12-19,Small Business,Healthcare,Australia,Enterprise,999,12,5,2,71,25,,0.0,12.6,12667.39,12667.39,2024-12-19,12,13,974.4146153846153,2023-12
CUST_002269,2023-11-16,Startup,Manufacturing,UK,Business,399,1,1,2,55,100,,0.0,13.7,5541.84,5541.84,2024-12-16,15,14,395.8457142857143,2023-11
CUST_002270,2022-02-17,Mid-Market,Manufacturing,Other,Basic,49,36,39,2,49,-10,,0.0,34.9,1728.06,1728.06,2024-12-17,14,35,49.37314285714285,2022-02
CUST_002271,2020-08-01,Mid-Market,Finance,USA,Professional,149,1,14,2,51,100,,0.0,53.8,8123.53,8123.53,2024-12-01,30,53,153.27415094339622,2020-08
CUST_002272,2024-09-10,Startup,Technology,Canada,Basic,49,12,2,2,53,-56,,0.0,3.7,195.22,195.22,2024-12-10,21,4,48.805,2024-09
CUST_002273,2023-01-16,Small Business,Retail,USA,Basic,49,24,2,0,93,-3,,0.0,23.8,1184.83,1184.83,2024-12-16,15,24,49.367916666666666,2023-01
CUST_002274,2024-04-25,Startup,Technology,UK,Basic,49,1,4,4,63,-15,,0.0,8.3,427.83,427.83,2024-12-25,6,9,47.53666666666666,2024-04
CUST_002275,2021-02-04,Small Business,Technology,Canada,Professional,149,12,5,0,48,-36,,0.0,47.5,7117.97,7117.97,2024-12-04,27,47,151.44617021276596,2021-02
CUST_002276,2021-08-10,Startup,Retail,Canada,Professional,149,1,1,1,60,2,,0.0,41.3,6179.12,6179.12,2024-12-10,21,41,150.71024390243903,2021-08
CUST_002277,2022-06-07,Small Business,Healthcare,USA,Enterprise,999,24,7,0,78,11,,0.0,31.3,31986.05,31986.05,2024-12-07,24,31,1031.808064516129,2022-06
CUST_002278,2022-12-05,Small Business,Healthcare,USA,Enterprise,999,1,2,4,94,37,,0.0,25.2,25350.39,25350.39,2024-12-05,26,25,1014.0156,2022-12
CUST_002279,2024-08-22,Small Business,Finance,Germany,Basic,49,36,6,3,75,-53,,0.0,4.4,282.78000000000003,282.78000000000003,2024-12-22,9,5,56.556000000000004,2024-08
CUST_002280,2024-01-26,Small Business,Other,UK,Professional,149,36,5,5,64,100,,0.0,11.3,1877.25,1877.25,2024-12-26,5,12,156.4375,2024-01
CUST_002281,2021-08-14,Small Business,Other,USA,Basic,49,24,7,0,99,7,,0.0,41.2,2068.38,2068.38,2024-12-14,17,41,50.448292682926834,2021-08
CUST_002282,2023-08-26,Startup,Finance,Other,Professional,149,12,2,1,60,38,,0.0,16.4,2563.29,2563.29,2024-12-26,5,17,150.78176470588235,2023-08
CUST_002283,2023-01-14,Mid-Market,Healthcare,Other,Basic,49,24,40,4,59,5,,0.0,23.9,1176.6100000000001,1176.6100000000001,2024-12-14,17,24,49.02541666666667,2023-01
CUST_002284,2020-04-01,Mid-Market,Healthcare,Australia,Enterprise,999,1,15,3,41,30,,0.0,57.8,57793.13,57793.13,2024-12-01,30,57,1013.9145614035087,2020-04
CUST_002285,2024-08-10,Small Business,Healthcare,Australia,Business,399,12,9,0,52,40,,0.0,4.8,2074.6,2074.6,2024-12-10,21,5,414.91999999999996,2024-08
CUST_002286,2021-11-03,Small Business,Finance,USA,Basic,49,1,8,2,41,57,,0.0,38.5,1951.2,1951.2,2024-12-03,28,38,51.347368421052636,2021-11
CUST_002287,2021-12-14,Startup,Retail,Other,Business,399,12,1,2,38,-40,,0.0,37.1,15101.71,15101.71,2024-12-14,17,37,408.1543243243243,2021-12
CUST_002288,2022-07-24,Mid-Market,Finance,UK,Professional,149,24,14,3,63,100,2023-12-16,1.0,17.0,2597.79,2597.79,2023-11-24,403,17,152.81117647058824,2022-07
CUST_002289,2020-08-29,Small Business,Finance,USA,Professional,149,36,3,2,55,-70,,0.0,52.8,8118.11,8118.11,2024-12-28,3,53,153.17188679245282,2020-08
CUST_002290,2020-01-02,Small Business,Technology,France,Professional,149,12,8,2,89,39,,0.0,60.8,9154.61,9154.61,2024-12-02,29,60,152.57683333333335,2020-01
CUST_002291,2020-08-12,Small Business,Finance,USA,Business,399,24,4,1,71,41,,0.0,53.4,21456.99,21456.99,2024-12-12,19,53,404.84886792452835,2020-08
CUST_002292,2022-03-11,Startup,Healthcare,UK,Business,399,24,3,1,78,1,,0.0,34.2,13944.47,13944.47,2024-12-11,20,34,410.1314705882353,2022-03
CUST_002293,2024-11-03,Mid-Market,Finance,USA,Business,399,36,40,1,74,25,,0.0,1.9,792.0699999999999,792.0699999999999,2024-12-03,28,2,396.03499999999997,2024-11
CUST_002294,2021-08-11,Small Business,Manufacturing,UK,Professional,149,12,5,2,43,37,,0.0,41.3,6197.66,6197.66,2024-12-11,20,41,151.16243902439024,2021-08
CUST_002295,2020-04-25,Startup,Retail,Canada,Business,399,1,1,0,60,-4,,0.0,57.0,22893.97,22893.97,2024-12-25,6,57,401.6485964912281,2020-04
CUST_002296,2024-08-16,Startup,Finance,UK,Enterprise,999,12,3,1,73,-78,,0.0,4.6,5048.71,5048.71,2024-12-16,15,5,1009.742,2024-08
CUST_002297,2022-07-06,Small Business,Retail,USA,Basic,49,12,5,5,30,10,,0.0,30.3,1447.56,1447.56,2024-12-06,25,30,48.251999999999995,2022-07
CUST_002298,2023-01-31,Small Business,Healthcare,UK,Basic,49,12,3,0,29,100,2024-01-07,1.0,11.4,596.0699999999999,596.0699999999999,2023-12-28,369,12,49.67249999999999,2023-01
CUST_002299,2020-07-12,Mid-Market,Technology,UK,Business,399,36,49,2,68,-12,2021-11-20,1.0,16.5,7055.93,7055.93,2021-11-12,1145,17,415.05470588235295,2020-07
CUST_002300,2023-04-04,Small Business,Retail,USA,Enterprise,999,36,9,1,60,7,,0.0,21.2,22491.25,22491.25,2024-12-04,27,21,1071.0119047619048,2023-04
CUST_002301,2022-05-20,Startup,Healthcare,Other,Basic,49,12,2,3,0,10,2023-11-10,1.0,18.0,856.95,856.95,2023-10-20,438,18,47.608333333333334,2022-05
CUST_002302,2020-03-30,Small Business,Retail,UK,Professional,149,1,4,4,29,10,,0.0,57.9,8647.75,8647.75,2024-12-28,3,58,149.09913793103448,2020-03
CUST_002303,2024-09-05,Mid-Market,Manufacturing,Australia,Basic,49,1,46,0,45,-31,,0.0,3.9,204.64,204.64,2024-12-05,26,4,51.16,2024-09
CUST_002304,2020-05-01,Mid-Market,Real Estate,USA,Business,399,1,19,2,75,63,,0.0,56.8,22639.41,22639.41,2024-12-01,30,56,404.27517857142857,2020-05
CUST_002305,2020-05-22,Mid-Market,Other,USA,Enterprise,999,12,47,0,55,42,,0.0,56.1,56758.200000000004,56758.200000000004,2024-12-22,9,56,1013.5392857142858,2020-05
CUST_002306,2022-09-20,Mid-Market,Technology,USA,Professional,149,24,45,1,87,17,,0.0,27.8,4249.69,4249.69,2024-12-20,11,28,151.77464285714285,2022-09
CUST_002307,2020-04-15,Enterprise,Other,UK,Professional,149,12,153,2,50,-17,2021-05-03,1.0,12.8,1966.89,1966.89,2021-04-15,1356,13,151.29923076923077,2020-04
CUST_002308,2022-06-05,Small Business,Manufacturing,USA,Enterprise,999,12,3,2,53,2,,0.0,31.3,31658.04,31658.04,2024-12-05,26,31,1021.2270967741936,2022-06
CUST_002309,2021-03-03,Mid-Market,Retail,UK,Basic,49,1,16,2,100,49,,0.0,46.6,2241.31,2241.31,2024-12-03,28,46,48.72413043478261,2021-03
CUST_002310,2023-08-21,Mid-Market,Technology,USA,Business,399,12,18,3,81,45,,0.0,16.6,7090.07,7090.07,2024-12-21,10,17,417.0629411764706,2023-08
CUST_002311,2020-11-12,Small Business,Real Estate,USA,Professional,149,24,5,2,86,26,,0.0,50.3,7494.34,7494.34,2024-12-12,19,50,149.8868,2020-11
CUST_002312,2021-09-26,Mid-Market,Technology,Canada,Professional,149,24,18,1,50,50,,0.0,39.7,6139.88,6139.88,2024-12-26,5,40,153.497,2021-09
CUST_002313,2020-01-09,Enterprise,Education,Other,Professional,149,1,85,2,60,100,,0.0,60.6,9069.72,9069.72,2024-12-09,22,60,151.16199999999998,2020-01
CUST_002314,2022-02-12,Mid-Market,Technology,USA,Professional,149,24,39,1,65,74,,0.0,35.1,5326.56,5326.56,2024-12-12,19,35,152.18742857142857,2022-02
CUST_002315,2023-01-01,Mid-Market,Retail,Germany,Enterprise,999,1,40,3,60,-21,,0.0,24.3,24888.12,24888.12,2024-12-01,30,24,1037.0049999999999,2023-01
CUST_002316,2023-10-14,Small Business,Finance,Germany,Enterprise,999,12,5,3,68,97,,0.0,14.8,15644.57,15644.57,2024-12-14,17,15,1042.9713333333334,2023-10
CUST_002317,2020-08-10,Mid-Market,Technology,UK,Business,399,1,32,4,68,20,,0.0,53.5,21258.73,21258.73,2024-12-10,21,53,401.10811320754715,2020-08
CUST_002318,2023-12-10,Startup,Technology,Australia,Basic,49,12,3,1,61,60,,0.0,12.9,637.24,637.24,2024-12-10,21,13,49.01846153846154,2023-12
CUST_002319,2021-07-06,Startup,Finance,Other,Basic,49,1,3,2,59,18,,0.0,42.5,2064.31,2064.31,2024-12-06,25,42,49.150238095238095,2021-07
CUST_002320,2023-10-25,Small Business,Technology,USA,Professional,149,12,7,0,92,-40,,0.0,14.4,2198.12,2198.12,2024-12-25,6,15,146.5413333333333,2023-10
CUST_002321,2021-12-16,Small Business,Finance,Germany,Enterprise,999,12,6,2,47,39,2022-10-19,1.0,10.2,11556.66,11556.66,2022-10-16,807,11,1050.6054545454544,2021-12
CUST_002322,2023-07-11,Startup,Retail,Germany,Professional,149,1,2,1,55,83,,0.0,18.0,2800.91,2800.91,2024-12-11,20,18,155.6061111111111,2023-07
CUST_002323,2024-09-09,Small Business,Education,UK,Enterprise,999,36,6,2,36,-10,,0.0,3.8,4186.29,4186.29,2024-12-09,22,4,1046.5725,2024-09
CUST_002324,2023-09-03,Enterprise,Manufacturing,USA,Enterprise,999,1,499,2,46,12,,0.0,16.2,16496.77,16496.77,2024-12-03,28,16,1031.048125,2023-09
CUST_002325,2023-01-12,Small Business,Technology,Other,Professional,149,24,7,4,55,100,,0.0,24.0,3641.7400000000002,3641.7400000000002,2024-12-12,19,24,151.73916666666668,2023-01
CUST_002326,2023-09-03,Startup,Healthcare,France,Business,399,12,1,0,67,81,,0.0,16.2,6659.94,6659.94,2024-12-03,28,16,416.24625,2023-09
CUST_002327,2020-04-20,Mid-Market,Healthcare,USA,Enterprise,999,24,45,4,81,65,2021-08-22,1.0,16.3,17166.71,17166.71,2021-08-20,1229,17,1009.8064705882352,2020-04
CUST_002328,2020-09-07,Enterprise,Real Estate,USA,Business,399,12,127,4,82,57,,0.0,52.5,20987.48,20987.48,2024-12-07,24,52,403.6053846153846,2020-09
CUST_002329,2021-01-17,Small Business,Real Estate,Other,Business,399,1,8,0,92,41,,0.0,48.1,19732.51,19732.51,2024-12-17,14,48,411.0939583333333,2021-01
CUST_002330,2020-01-07,Startup,Healthcare,USA,Business,399,12,4,4,45,-5,,0.0,60.7,24374.45,24374.45,2024-12-07,24,60,406.24083333333334,2020-01
CUST_002331,2021-04-03,Mid-Market,Technology,Germany,Basic,49,12,28,1,47,9,2022-06-12,1.0,14.5,823.81,823.81,2022-06-03,942,15,54.92066666666666,2021-04
CUST_002332,2023-01-12,Small Business,Real Estate,USA,Professional,149,24,6,0,43,82,,0.0,24.0,3740.35,3740.35,2024-12-12,19,24,155.84791666666666,2023-01
CUST_002333,2020-07-26,Mid-Market,Real Estate,USA,Basic,49,36,36,0,100,23,,0.0,54.0,2711.49,2711.49,2024-12-26,5,54,50.212777777777774,2020-07
CUST_002334,2022-06-18,Small Business,Real Estate,USA,Basic,49,1,6,0,76,-41,,0.0,30.9,1504.13,1504.13,2024-12-18,13,31,48.520322580645164,2022-06
CUST_002335,2023-11-14,Mid-Market,Education,USA,Business,399,12,25,1,82,34,,0.0,13.8,5610.24,5610.24,2024-12-14,17,14,400.7314285714286,2023-11
CUST_002336,2023-08-30,Mid-Market,Finance,USA,Professional,149,12,10,1,41,-48,,0.0,16.3,2577.25,2577.25,2024-12-29,2,17,151.60294117647058,2023-08
CUST_002337,2020-01-22,Startup,Technology,Canada,Basic,49,12,1,7,64,1,,0.0,60.2,2989.11,2989.11,2024-12-22,9,60,49.8185,2020-01
CUST_002338,2021-02-13,Small Business,Finance,Canada,Professional,149,36,2,3,76,-39,,0.0,47.2,7124.21,7124.21,2024-12-13,18,47,151.57893617021276,2021-02
CUST_002339,2022-06-13,Small Business,Finance,USA,Enterprise,999,1,3,3,36,29,,0.0,31.1,32491.42,32491.42,2024-12-13,18,31,1048.110322580645,2022-06
CUST_002340,2021-05-29,Small Business,Finance,Germany,Business,399,12,5,4,55,39,,0.0,43.7,17898.03,17898.03,2024-12-28,3,44,406.77340909090907,2021-05
CUST_002341,2023-02-24,Mid-Market,Finance,UK,Basic,49,12,29,3,73,89,,0.0,22.5,1143.13,1143.13,2024-12-24,7,23,49.70130434782609,2023-02
CUST_002342,2022-03-19,Small Business,Healthcare,UK,Enterprise,999,1,4,3,21,53,,0.0,33.9,34308.02,34308.02,2024-12-19,12,34,1009.0594117647058,2022-03
CUST_002343,2024-09-19,Mid-Market,Healthcare,UK,Professional,149,24,11,2,94,10,,0.0,3.4,669.73,669.73,2024-12-19,12,4,167.4325,2024-09
CUST_002344,2022-05-23,Small Business,Finance,UK,Business,399,1,9,3,78,-6,,0.0,31.8,12978.91,12978.91,2024-12-23,8,32,405.5909375,2022-05
CUST_002345,2020-01-14,Mid-Market,Technology,Other,Business,399,12,38,3,42,47,,0.0,60.4,24339.18,24339.18,2024-12-14,17,60,405.653,2020-01
CUST_002346,2022-08-28,Small Business,Finance,Germany,Enterprise,999,12,2,1,64,-37,,0.0,28.5,29782.13,29782.13,2024-12-28,3,29,1026.97,2022-08
CUST_002347,2022-09-04,Startup,Education,USA,Business,399,1,1,2,74,90,,0.0,28.3,11362.1,11362.1,2024-12-04,27,28,405.7892857142857,2022-09
CUST_002348,2022-10-10,Startup,Education,Germany,Basic,49,1,4,1,67,47,2024-07-28,1.0,21.9,1066.35,1066.35,2024-07-10,174,22,48.470454545454544,2022-10
CUST_002349,2022-11-01,Small Business,Finance,USA,Professional,149,36,4,1,63,-16,,0.0,26.4,3981.75,3981.75,2024-12-01,30,26,153.14423076923077,2022-11
CUST_002350,2020-03-27,Mid-Market,Finance,USA,Professional,149,36,25,1,62,-2,,0.0,58.0,9041.79,9041.79,2024-12-27,4,58,155.89293103448279,2020-03
CUST_002351,2024-03-27,Small Business,Technology,UK,Professional,149,36,9,5,80,8,,0.0,9.3,1491.78,1491.78,2024-12-27,4,10,149.178,2024-03
CUST_002352,2022-06-27,Startup,Manufacturing,France,Professional,149,36,2,1,81,26,,0.0,30.6,4682.65,4682.65,2024-12-27,4,31,151.0532258064516,2022-06
CUST_002353,2024-04-09,Mid-Market,Finance,USA,Professional,149,1,15,0,78,42,,0.0,8.9,1403.29,1403.29,2024-12-09,22,9,155.92111111111112,2024-04
CUST_002354,2023-08-17,Startup,Finance,Australia,Professional,149,1,3,4,79,19,,0.0,16.7,2642.22,2642.22,2024-12-17,14,17,155.42470588235292,2023-08
CUST_002355,2023-06-20,Mid-Market,Real Estate,USA,Basic,49,1,14,1,74,43,,0.0,18.7,926.9,926.9,2024-12-20,11,19,48.78421052631579,2023-06
CUST_002356,2020-05-01,Startup,Finance,USA,Professional,149,24,3,2,76,11,,0.0,56.8,8516.210000000001,8516.210000000001,2024-12-01,30,56,152.07517857142858,2020-05
CUST_002357,2023-03-16,Startup,Technology,Other,Business,399,24,1,3,98,87,,0.0,21.9,9105.85,9105.85,2024-12-16,15,22,413.90227272727276,2023-03
CUST_002358,2024-05-09,Startup,Technology,UK,Professional,149,12,4,1,62,60,,0.0,7.9,1273.1,1273.1,2024-12-09,22,8,159.1375,2024-05
CUST_002359,2022-01-19,Mid-Market,Finance,France,Enterprise,999,36,18,1,31,73,2023-03-30,1.0,14.5,15224.01,15224.01,2023-03-19,653,15,1014.934,2022-01
CUST_002360,2023-10-11,Enterprise,Finance,France,Basic,49,12,276,1,89,44,,0.0,14.9,767.26,767.26,2024-12-11,20,15,51.150666666666666,2023-10
CUST_002361,2021-11-15,Small Business,Real Estate,Other,Professional,149,1,8,2,74,76,,0.0,38.1,5702.87,5702.87,2024-12-15,16,38,150.07552631578946,2021-11
CUST_002362,2024-10-22,Mid-Market,Finance,USA,Professional,149,1,30,5,75,-54,,0.0,2.3,410.77,410.77,2024-12-22,9,3,136.92333333333332,2024-10
CUST_002363,2024-07-12,Enterprise,Manufacturing,USA,Basic,49,1,233,4,47,29,,0.0,5.7,300.04,300.04,2024-12-12,19,6,50.00666666666667,2024-07
CUST_002364,2020-11-04,Small Business,Finance,France,Basic,49,12,3,1,31,90,2021-06-10,1.0,7.3,406.13,406.13,2021-06-04,1306,8,50.76625,2020-11
CUST_002365,2021-11-25,Small Business,Finance,Canada,Enterprise,999,12,6,3,70,70,,0.0,37.7,38568.87,38568.87,2024-12-25,6,38,1014.9702631578948,2021-11
CUST_002366,2020-10-14,Small Business,Finance,Canada,Professional,149,24,5,2,59,54,2021-10-14,1.0,12.2,1936.9,1936.9,2021-10-14,1174,13,148.9923076923077,2020-10
CUST_002367,2020-11-02,Small Business,Finance,USA,Professional,149,1,7,7,64,2,,0.0,50.7,7537.43,7537.43,2024-12-02,29,50,150.7486,2020-11
CUST_002368,2024-06-05,Mid-Market,Finance,USA,Professional,149,24,29,3,54,57,,0.0,7.0,1046.05,1046.05,2024-12-05,26,7,149.43571428571428,2024-06
CUST_002369,2022-07-02,Startup,Healthcare,UK,Business,399,12,4,0,66,49,,0.0,30.4,12578.48,12578.48,2024-12-02,29,30,419.28266666666667,2022-07
CUST_002370,2024-10-12,Mid-Market,Real Estate,USA,Professional,149,36,36,2,51,-22,,0.0,2.7,418.67,418.67,2024-12-12,19,3,139.55666666666667,2024-10
CUST_002371,2021-10-23,Small Business,Healthcare,USA,Business,399,24,4,2,94,71,,0.0,38.8,15546.05,15546.05,2024-12-23,8,39,398.6166666666667,2021-10
CUST_002372,2021-07-02,Small Business,Technology,USA,Basic,49,36,7,2,61,22,,0.0,42.6,2100.26,2100.26,2024-12-02,29,42,50.00619047619048,2021-07
CUST_002373,2023-10-07,Startup,Technology,USA,Professional,149,12,3,1,82,-9,,0.0,15.0,2327.76,2327.76,2024-12-07,24,15,155.18400000000003,2023-10
CUST_002374,2020-11-07,Enterprise,Technology,France,Basic,49,1,475,4,74,-18,,0.0,50.5,2492.78,2492.78,2024-12-07,24,50,49.8556,2020-11
CUST_002375,2022-05-22,Small Business,Finance,Germany,Business,399,12,9,3,90,9,,0.0,31.8,12875.55,12875.55,2024-12-22,9,32,402.3609375,2022-05
CUST_002376,2022-12-18,Small Business,Technology,USA,Business,399,1,2,1,68,40,,0.0,24.8,9994.04,9994.04,2024-12-18,13,25,399.76160000000004,2022-12
